card_id,name,scheme_type,members_count,monthly_entitlement_kg,monthly_rice_kg,monthly_wheat_kg,language,home_fps_id
RC-KA-002859,Rahul Patil,PHH,1,5,5,0,kn,FPS-KA-KOL-0019
RC-KA-002860,Pooja Bhat,PHH,2,10,5,5,hi,FPS-KA-KOL-0020
RC-KA-002861,Pooja Gowda,PHH,7,35,15,20,kn,FPS-KA-KOP-0001
RC-KA-002862,Lakshmi Nayak,PHH,3,15,5,10,kn,FPS-KA-KOP-0002
RC-KA-002863,Rekha Sharma,PHH,5,25,10,15,en,FPS-KA-KOP-0003
RC-KA-002864,Aditi Gowda,PHH,4,20,20,0,kn,FPS-KA-KOP-0004
RC-KA-002865,Priya Bhat,PHH,6,30,10,20,kn,FPS-KA-KOP-0005
RC-KA-002866,Sanjay Gowda,PHH,2,10,5,5,kn,FPS-KA-KOP-0006
RC-KA-002867,Lakshmi Kulkarni,PHH,6,30,25,5,hi,FPS-KA-KOP-0007
RC-KA-002868,Divya Bhat,PHH,1,5,0,5,en,FPS-KA-KOP-0008
RC-KA-002869,Shankar Reddy,PHH,2,10,5,5,en,FPS-KA-KOP-0009
RC-KA-002870,Pooja Kumar,PHH,5,25,10,15,kn,FPS-KA-KOP-0010
RC-KA-002871,Meena Reddy,PHH,4,20,0,20,kn,FPS-KA-KOP-0011
RC-KA-002872,Shalini Shetty,PHH,7,35,20,15,hi,FPS-KA-KOP-0012
RC-KA-002873,Priya Kulkarni,PHH,5,25,20,5,kn,FPS-KA-KOP-0013
RC-KA-002874,Lakshmi Reddy,PHH,3,15,10,5,kn,FPS-KA-KOP-0014
RC-KA-002875,Divya Naik,PHH,1,5,5,0,kn,FPS-KA-KOP-0015
RC-KA-002876,Deepa Patil,PHH,8,40,25,15,kn,FPS-KA-KOP-0016
RC-KA-002877,Ganesh Bhat,PHH,6,30,5,25,kn,FPS-KA-KOP-0017
RC-KA-002878,Harish Joshi,PHH,8,40,30,10,kn,FPS-KA-KOP-0018
RC-KA-002879,Aarav Hegde,PHH,7,35,35,0,en,FPS-KA-KOP-0019
RC-KA-002880,Manoj Shetty,PHH,6,30,10,20,kn,FPS-KA-KOP-0020
RC-KA-002881,Rekha Shetty,PHH,8,40,35,5,kn,FPS-KA-MAN-0001
RC-KA-002882,Ravi Kumar,PHH,7,35,20,15,kn,FPS-KA-MAN-0002
RC-KA-002883,Kavya Gowda,PHH,2,10,10,0,kn,FPS-KA-MAN-0003
RC-KA-002884,Ganesh Rao,PHH,4,20,20,0,kn,FPS-KA-MAN-0004
RC-KA-002885,Aarav Shetty,PHH,6,30,15,15,kn,FPS-KA-MAN-0005
RC-KA-002886,Lakshmi Rao,PHH,3,15,10,5,kn,FPS-KA-MAN-0006
RC-KA-002887,Meena Reddy,PHH,1,5,5,0,kn,FPS-KA-MAN-0007
RC-KA-002888,Suresh Gowda,PHH,7,35,10,25,kn,FPS-KA-MAN-0008
RC-KA-002889,Ananya Sharma,PHH,2,10,5,5,kn,FPS-KA-MAN-0009
RC-KA-002890,Shalini Rao,PHH,5,25,5,20,en,FPS-KA-MAN-0010
RC-KA-002891,Chetan Kulkarni,PHH,7,35,30,5,kn,FPS-KA-MAN-0011
RC-KA-002892,Rahul Gowda,PHH,5,25,10,15,hi,FPS-KA-MAN-0012
RC-KA-002893,Kiran Reddy,PHH,6,30,20,10,kn,FPS-KA-MAN-0013
RC-KA-002894,Ganesh Kumar,PHH,7,35,35,0,hi,FPS-KA-MAN-0014
RC-KA-002895,Bhavana Kulkarni,PHH,8,40,10,30,en,FPS-KA-MAN-0015
RC-KA-002896,Harish Rao,PHH,5,25,0,25,kn,FPS-KA-MAN-0016
RC-KA-002897,Ananya Kulkarni,PHH,8,40,10,30,kn,FPS-KA-MAN-0017
RC-KA-002898,Rahul Patil,PHH,7,35,30,5,kn,FPS-KA-MAN-0018
RC-KA-002899,Naveen Gowda,PHH,4,20,5,15,kn,FPS-KA-MAN-0019
RC-KA-002900,Deepa Shetty,PHH,7,35,0,35,kn,FPS-KA-MAN-0020
RC-KA-002901,Aarav Bhat,PHH,8,40,5,35,en,FPS-KA-MYS-0001
RC-KA-002902,Bhavana Desai,PHH,7,35,15,20,en,FPS-KA-MYS-0002
RC-KA-002903,Bhavana Desai,PHH,6,30,25,5,en,FPS-KA-MYS-0003
RC-KA-002904,Akash Nayak,PHH,4,20,10,10,kn,FPS-KA-MYS-0004
RC-KA-002905,Manoj Reddy,PHH,1,5,0,5,kn,FPS-KA-MYS-0005
RC-KA-002906,Manoj Joshi,PHH,8,40,15,25,hi,FPS-KA-MYS-0006
RC-KA-002907,Suresh Nayak,PHH,2,10,10,0,hi,FPS-KA-MYS-0007
RC-KA-002908,Akash Patil,PHH,3,15,5,10,kn,FPS-KA-MYS-0008
RC-KA-002909,Meena Kumar,PHH,1,5,5,0,en,FPS-KA-MYS-0009
RC-KA-002910,Divya Nayak,PHH,7,35,5,30,hi,FPS-KA-MYS-0010
RC-KA-002911,Rahul Joshi,PHH,2,10,10,0,hi,FPS-KA-MYS-0011
RC-KA-002912,Sanjay Patil,PHH,1,5,5,0,kn,FPS-KA-MYS-0012
RC-KA-002913,Sanjay Rao,PHH,5,25,15,10,hi,FPS-KA-MYS-0013
RC-KA-002914,Vijay Joshi,PHH,1,5,5,0,kn,FPS-KA-MYS-0014
RC-KA-002915,Ananya Shetty,PHH,8,40,30,10,hi,FPS-KA-MYS-0015
RC-KA-002916,Ananya Bhat,PHH,5,25,20,5,hi,FPS-KA-MYS-0016
RC-KA-002917,Harish Shetty,PHH,3,15,10,5,kn,FPS-KA-MYS-0017
RC-KA-002918,Ananya Hegde,PHH,4,20,15,5,kn,FPS-KA-MYS-0018
RC-KA-002919,Meena Rao,PHH,2,10,5,5,en,FPS-KA-MYS-0019
RC-KA-002920,Rekha Desai,PHH,4,20,10,10,kn,FPS-KA-MYS-0020
RC-KA-002921,Divya Sharma,PHH,6,30,30,0,kn,FPS-KA-RAI-0001
RC-KA-002922,Arjun Shetty,PHH,5,25,20,5,kn,FPS-KA-RAI-0002
RC-KA-002923,Kavya Sharma,PHH,5,25,0,25,kn,FPS-KA-RAI-0003
RC-KA-002924,Rekha Shetty,PHH,6,30,25,5,kn,FPS-KA-RAI-0004
RC-KA-002925,Ravi Naik,PHH,5,25,15,10,hi,FPS-KA-RAI-0005
RC-KA-002926,Ganesh Kumar,PHH,3,15,5,10,kn,FPS-KA-RAI-0006
RC-KA-002927,Aarav Kumar,PHH,7,35,20,15,kn,FPS-KA-RAI-0007
RC-KA-002928,Prakash Patil,PHH,4,20,20,0,kn,FPS-KA-RAI-0008
RC-KA-002929,Sanjay Kumar,PHH,5,25,10,15,hi,FPS-KA-RAI-0009
RC-KA-002930,Bhavana Hegde,PHH,7,35,35,0,kn,FPS-KA-RAI-0010
RC-KA-002931,Kiran Kumar,PHH,3,15,10,5,kn,FPS-KA-RAI-0011
RC-KA-002932,Meena Shetty,PHH,8,40,10,30,en,FPS-KA-RAI-0012
RC-KA-002933,Akash Hegde,PHH,8,40,30,10,kn,FPS-KA-RAI-0013
RC-KA-002934,Arjun Naik,PHH,4,20,10,10,kn,FPS-KA-RAI-0014
RC-KA-002935,Meena Desai,PHH,2,10,10,0,kn,FPS-KA-RAI-0015
RC-KA-002936,Kavya Poojary,PHH,1,5,0,5,hi,FPS-KA-RAI-0016
RC-KA-002937,Harish Joshi,PHH,1,5,5,0,kn,FPS-KA-RAI-0017
RC-KA-002938,Pooja Kumar,PHH,2,10,5,5,kn,FPS-KA-RAI-0018
RC-KA-002939,Naveen Reddy,PHH,2,10,0,10,kn,FPS-KA-RAI-0019
RC-KA-002940,Bhavana Bhat,PHH,4,20,10,10,hi,FPS-KA-RAI-0020
RC-KA-002941,Manoj Shetty,PHH,4,20,5,15,kn,FPS-KA-RAM-0001
RC-KA-002942,Akash Bhat,PHH,1,5,5,0,kn,FPS-KA-RAM-0002
RC-KA-002943,Arjun Joshi,PHH,4,20,0,20,en,FPS-KA-RAM-0003
RC-KA-002944,Deepa Sharma,PHH,5,25,0,25,kn,FPS-KA-RAM-0004
RC-KA-002945,Swathi Rao,PHH,8,40,35,5,kn,FPS-KA-RAM-0005
RC-KA-002946,Akash Reddy,PHH,1,5,5,0,hi,FPS-KA-RAM-0006
RC-KA-002947,Meena Reddy,PHH,8,40,5,35,kn,FPS-KA-RAM-0007
RC-KA-002948,Priya Desai,PHH,2,10,10,0,kn,FPS-KA-RAM-0008
RC-KA-002949,Lakshmi Kumar,PHH,5,25,20,5,kn,FPS-KA-RAM-0009
RC-KA-002950,Shalini Poojary,PHH,2,10,10,0,en,FPS-KA-RAM-0010
RC-KA-002951,Priya Rao,PHH,4,20,20,0,hi,FPS-KA-RAM-0011
RC-KA-002952,Lakshmi Sharma,PHH,8,40,0,40,kn,FPS-KA-RAM-0012
RC-KA-002953,Harish Joshi,PHH,5,25,15,10,kn,FPS-KA-RAM-0013
RC-KA-002954,Rahul Naik,PHH,8,40,40,0,kn,FPS-KA-RAM-0014
RC-KA-002955,Divya Poojary,PHH,5,25,20,5,kn,FPS-KA-RAM-0015
RC-KA-002956,Shalini Shetty,PHH,5,25,25,0,kn,FPS-KA-RAM-0016
RC-KA-002957,Naveen Desai,PHH,8,40,0,40,kn,FPS-KA-RAM-0017
RC-KA-002958,Shalini Kulkarni,PHH,8,40,10,30,kn,FPS-KA-RAM-0018
RC-KA-002959,Manoj Hegde,PHH,5,25,0,25,en,FPS-KA-RAM-0019
RC-KA-002960,Shalini Reddy,PHH,3,15,5,10,hi,FPS-KA-RAM-0020
RC-KA-002961,Harish Rao,PHH,4,20,10,10,kn,FPS-KA-SHI-0001
RC-KA-002962,Vijay Sharma,PHH,8,40,5,35,kn,FPS-KA-SHI-0002
RC-KA-002963,Harish Shetty,PHH,4,20,20,0,kn,FPS-KA-SHI-0003
RC-KA-002964,Suresh Shetty,PHH,4,20,15,5,hi,FPS-KA-SHI-0004
RC-KA-002965,Meena Poojary,PHH,3,15,10,5,en,FPS-KA-SHI-0005
RC-KA-002966,Divya Desai,PHH,7,35,20,15,kn,FPS-KA-SHI-0006
RC-KA-002967,Harish Bhat,PHH,5,25,10,15,kn,FPS-KA-SHI-0007
RC-KA-002968,Manoj Naik,PHH,6,30,30,0,hi,FPS-KA-SHI-0008
RC-KA-002969,Aarav Rao,PHH,7,35,30,5,hi,FPS-KA-SHI-0009
RC-KA-002970,Kavya Poojary,PHH,7,35,0,35,en,FPS-KA-SHI-0010
RC-KA-002971,Aarav Kumar,PHH,3,15,15,0,hi,FPS-KA-SHI-0011
RC-KA-002972,Divya Naik,PHH,4,20,5,15,kn,FPS-KA-SHI-0012
RC-KA-002973,Shankar Kulkarni,PHH,6,30,0,30,kn,FPS-KA-SHI-0013
RC-KA-002974,Chetan Rao,PHH,6,30,20,10,kn,FPS-KA-SHI-0014
RC-KA-002975,Suresh Naik,PHH,4,20,20,0,kn,FPS-KA-SHI-0015
RC-KA-002976,Harish Bhat,PHH,2,10,0,10,kn,FPS-KA-SHI-0016
RC-KA-002977,Aditi Rao,PHH,8,40,35,5,en,FPS-KA-SHI-0017
RC-KA-002978,Priya Sharma,PHH,7,35,35,0,kn,FPS-KA-SHI-0018
RC-KA-002979,Rahul Hegde,PHH,7,35,0,35,kn,FPS-KA-SHI-0019
RC-KA-002980,Vijay Naik,PHH,5,25,20,5,kn,FPS-KA-SHI-0020
RC-KA-002981,Sanjay Gowda,PHH,2,10,5,5,kn,FPS-KA-TUM-0001
RC-KA-002982,Sneha Shetty,PHH,6,30,30,0,hi,FPS-KA-TUM-0002
RC-KA-002983,Pooja Gowda,PHH,3,15,10,5,kn,FPS-KA-TUM-0003
RC-KA-002984,Pooja Rao,PHH,8,40,15,25,kn,FPS-KA-TUM-0004
RC-KA-002985,Ganesh Bhat,PHH,5,25,20,5,kn,FPS-KA-TUM-0005
RC-KA-002986,Akash Kumar,PHH,1,5,0,5,hi,FPS-KA-TUM-0006
RC-KA-002987,Shalini Desai,PHH,6,30,30,0,kn,FPS-KA-TUM-0007
RC-KA-002988,Deepa Desai,PHH,4,20,5,15,kn,FPS-KA-TUM-0008
RC-KA-002989,Rekha Naik,PHH,6,30,10,20,kn,FPS-KA-TUM-0009
RC-KA-002990,Aarav Shetty,PHH,5,25,20,5,hi,FPS-KA-TUM-0010
RC-KA-002991,Kiran Rao,PHH,2,10,10,0,kn,FPS-KA-TUM-0011
RC-KA-002992,Aditi Nayak,PHH,8,40,0,40,hi,FPS-KA-TUM-0012
RC-KA-002993,Aditi Joshi,PHH,6,30,0,30,kn,FPS-KA-TUM-0013
RC-KA-002994,Ganesh Sharma,PHH,6,30,30,0,kn,FPS-KA-TUM-0014
RC-KA-002995,Akash Sharma,PHH,6,30,25,5,kn,FPS-KA-TUM-0015
RC-KA-002996,Pooja Shetty,PHH,2,10,10,0,hi,FPS-KA-TUM-0016
RC-KA-002997,Priya Poojary,PHH,2,10,10,0,en,FPS-KA-TUM-0017
RC-KA-002998,Lakshmi Kumar,PHH,4,20,0,20,hi,FPS-KA-TUM-0018
RC-KA-002999,Swathi Bhat,PHH,5,25,15,10,kn,FPS-KA-TUM-0019
RC-KA-003000,Rahul Sharma,PHH,3,15,10,5,kn,FPS-KA-TUM-0020
RC-KA-003001,Rekha Bhat,PHH,6,30,15,15,kn,FPS-KA-UDP-0001
RC-KA-003002,Ganesh Patil,PHH,7,35,0,35,kn,FPS-KA-UDP-0002
RC-KA-003003,Harish Kulkarni,PHH,7,35,0,35,kn,FPS-KA-UDP-0003
RC-KA-003004,Prakash Poojary,PHH,3,15,10,5,en,FPS-KA-UDP-0004
RC-KA-003005,Ravi Reddy,PHH,6,30,20,10,kn,FPS-KA-UDP-0005
RC-KA-003006,Arjun Reddy,PHH,6,30,25,5,en,FPS-KA-UDP-0006
RC-KA-003007,Ananya Patil,PHH,3,15,5,10,kn,FPS-KA-UDP-0007
RC-KA-003008,Akash Hegde,PHH,1,5,0,5,kn,FPS-KA-UDP-0008
RC-KA-003009,Chetan Naik,PHH,6,30,5,25,kn,FPS-KA-UDP-0009
RC-KA-003010,Deepa Nayak,PHH,3,15,15,0,en,FPS-KA-UDP-0010
RC-KA-003011,Swathi Nayak,PHH,4,20,10,10,kn,FPS-KA-UDP-0011
RC-KA-003012,Kiran Patil,PHH,8,40,5,35,hi,FPS-KA-UDP-0012
RC-KA-003013,Manoj Desai,PHH,8,40,15,25,kn,FPS-KA-UDP-0013
RC-KA-003014,Kiran Sharma,PHH,7,35,15,20,kn,FPS-KA-UDP-0014
RC-KA-003015,Naveen Nayak,PHH,2,10,0,10,en,FPS-KA-UDP-0015
RC-KA-003016,Ananya Desai,PHH,2,10,0,10,hi,FPS-KA-UDP-0016
RC-KA-003017,Lakshmi Reddy,PHH,6,30,25,5,en,FPS-KA-UDP-0017
RC-KA-003018,Kavya Desai,PHH,4,20,0,20,hi,FPS-KA-UDP-0018
RC-KA-003019,Manoj Patil,PHH,5,25,20,5,kn,FPS-KA-UDP-0019
RC-KA-003020,Kiran Kumar,PHH,1,5,5,0,hi,FPS-KA-UDP-0020
RC-KA-003021,Ganesh Kumar,PHH,2,10,5,5,kn,FPS-KA-UK-0001
RC-KA-003022,Rahul Naik,PHH,2,10,5,5,en,FPS-KA-UK-0002
RC-KA-003023,Shankar Kulkarni,PHH,4,20,0,20,kn,FPS-KA-UK-0003
RC-KA-003024,Divya Bhat,PHH,8,40,0,40,en,FPS-KA-UK-0004
RC-KA-003025,Deepa Shetty,PHH,6,30,0,30,kn,FPS-KA-UK-0005
RC-KA-003026,Arjun Bhat,PHH,1,5,0,5,kn,FPS-KA-UK-0006
RC-KA-003027,Shankar Reddy,PHH,8,40,0,40,kn,FPS-KA-UK-0007
RC-KA-003028,Sneha Shetty,PHH,5,25,10,15,kn,FPS-KA-UK-0008
RC-KA-003029,Naveen Shetty,PHH,7,35,10,25,kn,FPS-KA-UK-0009
RC-KA-003030,Ananya Rao,PHH,3,15,10,5,en,FPS-KA-UK-0010
RC-KA-003031,Ganesh Kulkarni,PHH,3,15,0,15,kn,FPS-KA-UK-0011
RC-KA-003032,Harish Patil,PHH,6,30,30,0,kn,FPS-KA-UK-0012
RC-KA-003033,Meena Patil,PHH,1,5,5,0,kn,FPS-KA-UK-0013
RC-KA-003034,Kiran Rao,PHH,3,15,15,0,kn,FPS-KA-UK-0014
RC-KA-003035,Kavya Nayak,PHH,3,15,5,10,kn,FPS-KA-UK-0015
RC-KA-003036,Akash Gowda,PHH,4,20,0,20,kn,FPS-KA-UK-0016
RC-KA-003037,Suresh Nayak,PHH,8,40,35,5,en,FPS-KA-UK-0017
RC-KA-003038,Shankar Poojary,PHH,8,40,10,30,en,FPS-KA-UK-0018
RC-KA-003039,Swathi Nayak,PHH,1,5,5,0,kn,FPS-KA-UK-0019
RC-KA-003040,Pooja Hegde,PHH,5,25,5,20,kn,FPS-KA-UK-0020
RC-KA-003041,Sneha Kumar,PHH,2,10,5,5,kn,FPS-KA-VIJ-0001
RC-KA-003042,Arjun Rao,PHH,4,20,5,15,kn,FPS-KA-VIJ-0002
RC-KA-003043,Sanjay Gowda,PHH,3,15,5,10,kn,FPS-KA-VIJ-0003
RC-KA-003044,Ananya Reddy,PHH,7,35,20,15,en,FPS-KA-VIJ-0004
RC-KA-003045,Ravi Naik,PHH,4,20,10,10,kn,FPS-KA-VIJ-0005
RC-KA-003046,Ravi Sharma,PHH,6,30,25,5,en,FPS-KA-VIJ-0006
RC-KA-003047,Kavya Poojary,PHH,5,25,5,20,kn,FPS-KA-VIJ-0007
RC-KA-003048,Shankar Kulkarni,PHH,3,15,0,15,hi,FPS-KA-VIJ-0008
RC-KA-003049,Aarav Shetty,PHH,1,5,0,5,en,FPS-KA-VIJ-0009
RC-KA-003050,Harish Patil,PHH,1,5,0,5,kn,FPS-KA-VIJ-0010
RC-KA-003051,Chetan Poojary,PHH,8,40,35,5,en,FPS-KA-VIJ-0011
RC-KA-003052,Manoj Sharma,PHH,7,35,35,0,en,FPS-KA-VIJ-0012
RC-KA-003053,Sanjay Naik,PHH,5,25,20,5,kn,FPS-KA-VIJ-0013
RC-KA-003054,Bhavana Naik,PHH,6,30,10,20,en,FPS-KA-VIJ-0014
RC-KA-003055,Shalini Joshi,PHH,6,30,30,0,en,FPS-KA-VIJ-0015
RC-KA-003056,Harish Rao,PHH,8,40,5,35,kn,FPS-KA-VIJ-0016
RC-KA-003057,Lakshmi Poojary,PHH,5,25,0,25,hi,FPS-KA-VIJ-0017
RC-KA-003058,Manoj Kumar,PHH,1,5,0,5,kn,FPS-KA-VIJ-0018
RC-KA-003059,Ganesh Shetty,PHH,2,10,0,10,kn,FPS-KA-VIJ-0019
RC-KA-003060,Pooja Gowda,PHH,6,30,10,20,kn,FPS-KA-VIJ-0020
RC-KA-003061,Swathi Joshi,PHH,3,15,15,0,hi,FPS-KA-VIG-0001
RC-KA-003062,Deepa Rao,PHH,4,20,5,15,hi,FPS-KA-VIG-0002
RC-KA-003063,Kavya Joshi,PHH,1,5,0,5,hi,FPS-KA-VIG-0003
RC-KA-003064,Kavya Joshi,PHH,3,15,0,15,hi,FPS-KA-VIG-0004
RC-KA-003065,Bhavana Gowda,PHH,4,20,20,0,kn,FPS-KA-VIG-0005
RC-KA-003066,Shalini Bhat,PHH,3,15,5,10,hi,FPS-KA-VIG-0006
RC-KA-003067,Divya Patil,PHH,3,15,15,0,en,FPS-KA-VIG-0007
RC-KA-003068,Naveen Kulkarni,PHH,7,35,20,15,kn,FPS-KA-VIG-0008
RC-KA-003069,Sanjay Naik,PHH,8,40,35,5,kn,FPS-KA-VIG-0009
RC-KA-003070,Pooja Poojary,PHH,1,5,0,5,kn,FPS-KA-VIG-0010
RC-KA-003071,Priya Sharma,PHH,5,25,5,20,en,FPS-KA-VIG-0011
RC-KA-003072,Arjun Shetty,PHH,2,10,0,10,hi,FPS-KA-VIG-0012
RC-KA-003073,Shankar Reddy,PHH,8,40,10,30,hi,FPS-KA-VIG-0013
RC-KA-003074,Kiran Sharma,PHH,7,35,10,25,kn,FPS-KA-VIG-0014
RC-KA-003075,Akash Reddy,PHH,4,20,5,15,hi,FPS-KA-VIG-0015
RC-KA-003076,Ananya Bhat,PHH,5,25,5,20,en,FPS-KA-VIG-0016
RC-KA-003077,Ravi Naik,PHH,3,15,5,10,kn,FPS-KA-VIG-0017
RC-KA-003078,Naveen Naik,PHH,6,30,0,30,kn,FPS-KA-VIG-0018
RC-KA-003079,Deepa Poojary,PHH,2,10,10,0,kn,FPS-KA-VIG-0019
RC-KA-003080,Pooja Bhat,PHH,8,40,20,20,hi,FPS-KA-VIG-0020
RC-KA-003081,Shalini Nayak,PHH,8,40,10,30,kn,FPS-KA-YAD-0001
RC-KA-003082,Aditi Kulkarni,PHH,6,30,10,20,en,FPS-KA-YAD-0002
RC-KA-003083,Lakshmi Sharma,PHH,5,25,0,25,kn,FPS-KA-YAD-0003
RC-KA-003084,Deepa Joshi,PHH,3,15,15,0,hi,FPS-KA-YAD-0004
RC-KA-003085,Priya Sharma,PHH,2,10,0,10,en,FPS-KA-YAD-0005
RC-KA-003086,Ravi Desai,PHH,6,30,5,25,en,FPS-KA-YAD-0006
RC-KA-003087,Ananya Kumar,PHH,7,35,30,5,kn,FPS-KA-YAD-0007
RC-KA-003088,Swathi Naik,PHH,5,25,25,0,hi,FPS-KA-YAD-0008
RC-KA-003089,Divya Hegde,PHH,6,30,15,15,kn,FPS-KA-YAD-0009
RC-KA-003090,Shankar Desai,PHH,2,10,0,10,kn,FPS-KA-YAD-0010
RC-KA-003091,Prakash Kulkarni,PHH,4,20,20,0,kn,FPS-KA-YAD-0011
RC-KA-003092,Sneha Bhat,PHH,5,25,0,25,en,FPS-KA-YAD-0012
RC-KA-003093,Prakash Kulkarni,PHH,8,40,40,0,kn,FPS-KA-YAD-0013
RC-KA-003094,Prakash Kumar,PHH,7,35,0,35,kn,FPS-KA-YAD-0014
RC-KA-003095,Shalini Reddy,PHH,2,10,10,0,kn,FPS-KA-YAD-0015
RC-KA-003096,Swathi Sharma,PHH,6,30,20,10,kn,FPS-KA-YAD-0016
RC-KA-003097,Aditi Hegde,PHH,7,35,30,5,hi,FPS-KA-YAD-0017
RC-KA-003098,Naveen Patil,PHH,8,40,35,5,kn,FPS-KA-YAD-0018
RC-KA-003099,Aarav Reddy,PHH,7,35,30,5,kn,FPS-KA-YAD-0019
RC-KA-003100,Harish Gowda,PHH,3,15,0,15,kn,FPS-KA-YAD-0020
RC-KA-003101,Sanjay Desai,PHH,5,25,15,10,hi,FPS-KA-BAG-0001
RC-KA-003102,Kavya Hegde,PHH,5,25,10,15,hi,FPS-KA-BAG-0002
RC-KA-003103,Aditi Hegde,PHH,4,20,10,10,kn,FPS-KA-BAG-0003
RC-KA-003104,Bhavana Reddy,PHH,8,40,20,20,hi,FPS-KA-BAG-0004
RC-KA-003105,Kavya Rao,PHH,6,30,25,5,kn,FPS-KA-BAG-0005
RC-KA-003106,Harish Hegde,PHH,3,15,15,0,en,FPS-KA-BAG-0006
RC-KA-003107,Ananya Nayak,PHH,4,20,10,10,hi,FPS-KA-BAG-0007
RC-KA-003108,Priya Desai,PHH,2,10,10,0,kn,FPS-KA-BAG-0008
RC-KA-003109,Suresh Bhat,PHH,3,15,15,0,kn,FPS-KA-BAG-0009
RC-KA-003110,Manoj Nayak,PHH,8,40,25,15,kn,FPS-KA-BAG-0010
RC-KA-003111,Bhavana Hegde,PHH,6,30,30,0,kn,FPS-KA-BAG-0011
RC-KA-003112,Ganesh Nayak,PHH,1,5,0,5,kn,FPS-KA-BAG-0012
RC-KA-003113,Kiran Sharma,PHH,5,25,20,5,kn,FPS-KA-BAG-0013
RC-KA-003114,Rekha Sharma,PHH,2,10,0,10,kn,FPS-KA-BAG-0014
RC-KA-003115,Harish Joshi,PHH,7,35,20,15,kn,FPS-KA-BAG-0015
RC-KA-003116,Kiran Gowda,PHH,6,30,15,15,kn,FPS-KA-BAG-0016
RC-KA-003117,Akash Hegde,PHH,5,25,20,5,kn,FPS-KA-BAG-0017
RC-KA-003118,Deepa Joshi,PHH,4,20,15,5,hi,FPS-KA-BAG-0018
RC-KA-003119,Deepa Kumar,PHH,3,15,10,5,kn,FPS-KA-BAG-0019
RC-KA-003120,Manoj Poojary,PHH,4,20,5,15,en,FPS-KA-BAG-0020
RC-KA-003121,Deepa Patil,PHH,4,20,5,15,kn,FPS-KA-BAL-0001
RC-KA-003122,Pooja Sharma,PHH,8,40,35,5,kn,FPS-KA-BAL-0002
RC-KA-003123,Naveen Sharma,PHH,4,20,15,5,kn,FPS-KA-BAL-0003
RC-KA-003124,Rekha Rao,PHH,7,35,30,5,hi,FPS-KA-BAL-0004
RC-KA-003125,Lakshmi Hegde,PHH,6,30,30,0,hi,FPS-KA-BAL-0005
RC-KA-003126,Kavya Gowda,PHH,6,30,5,25,kn,FPS-KA-BAL-0006
RC-KA-003127,Rekha Reddy,PHH,3,15,10,5,en,FPS-KA-BAL-0007
RC-KA-003128,Shankar Joshi,PHH,3,15,0,15,en,FPS-KA-BAL-0008
RC-KA-003129,Shankar Kumar,PHH,8,40,40,0,kn,FPS-KA-BAL-0009
RC-KA-003130,Rahul Joshi,PHH,4,20,10,10,hi,FPS-KA-BAL-0010
RC-KA-003131,Sneha Patil,PHH,4,20,15,5,kn,FPS-KA-BAL-0011
RC-KA-003132,Lakshmi Gowda,PHH,8,40,35,5,kn,FPS-KA-BAL-0012
RC-KA-003133,Pooja Poojary,PHH,3,15,0,15,kn,FPS-KA-BAL-0013
RC-KA-003134,Rekha Shetty,PHH,1,5,5,0,kn,FPS-KA-BAL-0014
RC-KA-003135,Sanjay Naik,PHH,2,10,10,0,kn,FPS-KA-BAL-0015
RC-KA-003136,Priya Desai,PHH,5,25,25,0,kn,FPS-KA-BAL-0016
RC-KA-003137,Chetan Poojary,PHH,7,35,10,25,en,FPS-KA-BAL-0017
RC-KA-003138,Ravi Naik,PHH,8,40,20,20,kn,FPS-KA-BAL-0018
RC-KA-003139,Swathi Joshi,PHH,6,30,5,25,kn,FPS-KA-BAL-0019
RC-KA-003140,Ravi Sharma,PHH,7,35,10,25,hi,FPS-KA-BAL-0020
RC-KA-003141,Priya Patil,PHH,6,30,30,0,kn,FPS-KA-BEL-0001
RC-KA-003142,Akash Sharma,PHH,6,30,20,10,kn,FPS-KA-BEL-0002
RC-KA-003143,Bhavana Bhat,PHH,2,10,10,0,kn,FPS-KA-BEL-0003
RC-KA-003144,Shalini Rao,PHH,4,20,5,15,en,FPS-KA-BEL-0004
RC-KA-003145,Vijay Desai,PHH,3,15,5,10,kn,FPS-KA-BEL-0005
RC-KA-003146,Kiran Sharma,PHH,2,10,5,5,kn,FPS-KA-BEL-0006
RC-KA-003147,Meena Shetty,PHH,7,35,30,5,kn,FPS-KA-BEL-0007
RC-KA-003148,Kavya Shetty,PHH,6,30,5,25,kn,FPS-KA-BEL-0008
RC-KA-003149,Bhavana Naik,PHH,7,35,20,15,kn,FPS-KA-BEL-0009
RC-KA-003150,Rahul Poojary,PHH,7,35,15,20,kn,FPS-KA-BEL-0010
RC-KA-003151,Ananya Joshi,PHH,2,10,5,5,kn,FPS-KA-BEL-0011
RC-KA-003152,Aditi Joshi,PHH,5,25,0,25,en,FPS-KA-BEL-0012
RC-KA-003153,Aarav Joshi,PHH,1,5,5,0,kn,FPS-KA-BEL-0013
RC-KA-003154,Ganesh Patil,PHH,1,5,0,5,kn,FPS-KA-BEL-0014
RC-KA-003155,Bhavana Reddy,PHH,6,30,30,0,kn,FPS-KA-BEL-0015
RC-KA-003156,Kavya Gowda,PHH,8,40,10,30,kn,FPS-KA-BEL-0016
